countrycode,year,rgdpe_pct_change_1yr,rgdpe_pct_change_2yr,rgdpe_pct_change_3yr,rgdpe_pct_change_5yr,rgdpe_pct_change_10yr,emp_pct_change_1yr,emp_pct_change_2yr,emp_pct_change_3yr,emp_pct_change_5yr,emp_pct_change_10yr,hc_pct_change_1yr,hc_pct_change_2yr,hc_pct_change_3yr,hc_pct_change_5yr,hc_pct_change_10yr,recession,recession_last_year,recession_next_year
DNK,2002,0.015507477058325003,0.016760063485188992,0.06451150238650527,0.14810343821177763,0.3937423098795898,0.0004054873846139895,0.010394937359025525,0.01790101771743613,0.041097338909101166,0.07604303211558916,0.0041020106685356605,0.008220773699993966,0.0144383392298304,0.026988601356761066,0.05904781672543624,0,0,1
DNK,2003,-0.03796664593600996,-0.023047935768519157,-0.021842905847028193,0.050508613595616536,0.34846397315884836,-0.009045905723559344,-0.008644086339598678,0.0012550000121143157,0.017166293562806523,0.08419494130634253,0.0041020151335584565,0.008220852311934479,0.012356510571679413,0.024881011361022498,0.05687446745288449,1,0,0
DNK,2004,0.04442572142838386,0.004772379856450737,0.020353864485913142,0.06959175563745479,0.3313946880327199,-0.005172201022583978,-0.014171319503309743,-0.01377157840997767,0.003476017172618251,0.05732782204425391,0.0041019510842077445,0.008220792483190964,0.012356524930196455,0.022777826303631565,0.05470553442898263,0,1,1
DNK,2005,-0.0039037236173760093,0.04034857207304898,0.000850026187118047,0.01762433616516712,0.2754492742278418,0.014109996276808312,0.00886481551705276,-0.00026128049193063774,0.01013094087274835,0.06510377368302711,0.004101961458585768,0.008220738588046173,0.01235647531570172,0.020678828802995763,0.052541171910850615,1,0,0
DNK,2006,0.06691422416273518,0.06274928590815687,0.10996268963212641,0.08438034085603241,0.3122971679055737,0.02249381213297519,0.03692119601523092,0.031558031144862,0.022641154459339452,0.07884396802110327,0.004102044767283264,0.008220832655405852,0.012356505193037659,0.02067893850925584,0.050381141922414274,0,1,0
DNK,2007,0.04509931320364391,0.11503132291967333,0.11067854881027772,0.11597912874361183,0.28125947468312495,0.023456750717893327,0.046478194594766764,0.06124399802426006,0.04620477025728831,0.08920100226887051,0.004101988127777512,0.008220859433995864,0.012356542541136273,0.020678915596367586,0.048225611962649184,0,0,0
DNK,2008,0.039187840107170135,0.08605449798558173,0.15872699211673602,0.2054799716711453,0.266367093757538,0.012486407887468687,0.03623604916254042,0.05954494817781897,0.06893761867544046,0.08728731563795034,0.0041020040853012585,0.008220818585136902,0.012356585518279894,0.020678904365712736,0.04607442778119197,0,0,1
DNK,2009,-0.029439578490444096,0.008594588122020186,0.05408151134723549,0.12022437347326509,0.1981827543311374,-0.031460760635340534,-0.019367184637614665,0.003635274858126758,0.04069068956896382,0.04430814827728935,0.0041020212841273995,0.008220851877494217,0.012356561842073344,0.020678975724579107,0.043927824145402194,1,0,0
DNK,2010,0.0435238796726265,0.012802976510351671,0.05249253761390538,0.17356214657871694,0.19424540036073523,-0.02328698012911634,-0.05401511465669484,-0.04220316152291803,0.002313506318072145,0.01246788518653763,0.004101969812849937,0.008220817464456465,0.012356543376581541,0.020678984216766283,0.041785430194200224,0,1,0
DNK,2011,0.03137136489910697,0.07626064808276811,0.04457598825735931,0.13446645053463935,0.23019311632048556,-0.0011333158363491247,-0.024393904462104432,-0.05508721430820129,-0.02084730815156033,0.0013218391838580867,0.005069980961142528,0.009192747682846836,0.013332477813629007,0.021662900280162045,0.04278980457224346,0,0,0
DNK,2012,0.009398214736916044,0.04106441445993503,0.08637557676634255,0.09571252739447145,0.22279231167514313,-0.006900185338525433,-0.00802568108555668,-0.031125767338711086,-0.049890133493289524,-0.005990525392164048,0.0050699269587839435,0.010165612353081999,0.014309281200933333,0.02264776755965392,0.0437950144298338,0,0,0
DNK,2013,0.0010790224651202607,0.010487378086869503,0.04218774635077449,0.0555308515866797,0.27242130106873064,0.0005605163849795591,-0.006343536620487589,-0.00746966322632614,-0.06108130316740412,0.0036455159220829536,0.005070019274128423,0.010165650860311848,0.015287171477773809,0.023633661988496923,0.04480128459028143,0,0,0
DNK,2014,0.001843818592863089,0.0029248305796665264,0.01235053350243942,0.08955304127427177,0.22054387302736167,0.006192449236503528,0.00675643659074332,-0.0001903694124862909,-0.024579630021330012,0.015110897452715877,0.00506991290401726,0.010165636734287053,0.015287102728803292,0.02462038088983798,0.04580848087316802,0,0,0
DNK,2015,0.03698894580064316,0.03890096529950382,0.040021962780097065,0.08272985570713409,0.27065077362852863,0.014841971431963641,0.021126328823129148,0.021698686861568506,0.013498859035285582,0.015843595049022774,0.00507001881589475,0.010165636273730128,0.015287195519700258,0.02560821157640114,0.04681674759617538,0,0,0
DNK,2016,0.042975156988203755,0.08155370854145771,0.08354789737844648,0.09491147385348664,0.24214033339221586,0.01604087827200429,0.031120927961024503,0.03750609196411969,0.03092463407576629,0.009432630548154242,0.005069994119276666,0.010165717900752602,0.015287170109133497,0.025608225003416862,0.04782587370817981,0,0,0
DNK,2017,0.05612828752195598,0.10151556647789484,0.14225946606491036,0.14560038148117083,0.2552486893768042,0.015154976955813693,0.03143895436838129,0.046747541862931064,0.05381982525604445,0.0012446134961454636,0.005069908036165582,0.010165606559370932,0.015287165191796515,0.02560820569412048,0.048835941943954575,0,0,0
DNK,2018,0.022972694732394272,0.08039040026944422,0.1268203473295717,0.17065474655981427,0.23566220155026962,0.015465772999651017,0.030855133388878242,0.047390955099639864,0.06951848082344636,0.004190898253127795,0.005069961901011721,0.010165574177761982,0.015287107698339186,0.02560814714860804,0.04984702343096692,0,0,0
DNK,2019,0.044055219640376064,0.06803998148493728,0.12798723665066847,0.2199787789869614,0.32923158893531634,0.013912621052820873,0.02959356349150477,0.04519703022007282,0.0777245317026285,0.05123446144846655,0.005069952522122945,0.010165618889261818,0.015287065678326384,0.025608187576295238,0.05085905179815997,0,0,0
DNK,2020,0.016983754560108588,0.06178719723794868,0.08617931039086035,0.19644341838175783,0.295425009746231,-0.01039214987208581,0.003375889137640531,0.018893872872366213,0.05092683084782368,0.06511314399383794,0.0050700129984524445,0.010165670245764202,0.015287171707620173,0.025608181639976246,0.05187217294990076,0,0,0
DNK,2021,0.07963495924550856,0.09797121440784706,0.14634257741739543,0.23849751606188607,0.3560451406752019,0.02310639626746891,0.012474121262367577,0.026560290037278778,0.05823494471810453,0.09096047314970068,0.004470785180207049,0.009563465117636394,0.014681903953852826,0.024996728115328715,0.05124507495667219,0,0,0
DNK,2022,0.038500205106223984,0.12120112661631044,0.14024333136327893,0.21782546651755985,0.39514131902000127,0.038811678834404395,0.06281487313282663,0.05176994168494842,0.08289556223265837,0.14117681216256606,0.004493206878778189,0.008984080221710489,0.014099642623666142,0.024408593106314935,0.050641859073405904,0,0,1
DNK,2023,-0.053642534689275045,-0.017207578171005822,0.06105705628814073,0.1266167979057331,0.3188793020223655,0.01392809728959743,0.05328034896277978,0.07761786208665167,0.0812557805217975,0.1564230397652424,0.004515762187146555,0.009029259319647043,0.013540412378608702,0.023843729991605445,0.05006247088641014,1,0,0
NLD,1971,0.05383651800582179,0.11602189623983294,0.17308268030710816,0.3525753983020439,0.7956353184250242,0.009883891768995623,0.025353263765819367,0.05122559717320274,0.07669484033696605,0.19974417884174867,0.00701010985127426,0.012812493960675964,0.018648268054616723,0.03042100134444925,0.06828118930561589,0,1,0
NLD,1972,0.04684787594019513,0.10320652046260559,0.168305151581418,0.33131048153365805,0.7790099074595316,-0.005832718420150762,0.003993523391260911,0.019372666897090607,0.06418404128735489,0.15936247628376776,0.007010262029952585,0.014069514588143095,0.019912574930549987,0.03169993989077935,0.06662894566494826,0,0,0
NLD,1973,0.07608312985227772,0.12649533882093422,0.18714192541284147,0.3214721714175255,0.8313028099570072,0.006985059493987311,0.0011115991886601062,0.011006477883726662,0.05239413869411891,0.14272077399540173,0.007010159866283505,0.014069564953770763,0.02117830400093057,0.0329802060270572,0.0649791567738156,0,0,0
NLD,1974,0.042643593347948316,0.12197118125028572,0.17453314795797326,0.3108047109805976,0.7750650590861741,0.0069983171754377516,0.014032260331253266,0.00811769568779197,0.033676769533554474,0.12190338062348438,0.007010071817954211,0.014069373408355679,0.021178265432498122,0.03426210579112565,0.06440454753512626,0,0,0
NLD,1975,0.017186834063466216,0.06056333577415551,0.1412543137664255,0.25903920045319695,0.6768140761903365,-0.00015737804996107663,0.006839837743966681,0.013872673911524691,0.01792159815055072,0.10308120323440151,0.0070101697886963965,0.014069383400325375,0.02117817189346538,0.035545653080013784,0.06572551820088535,0,0,0
NLD,1976,0.051688755209515325,0.06976395533171464,0.11538253442117297,0.2564732260277316,0.6994747741503129,0.007054736017097163,0.0068962477065388494,0.013942827010747338,0.015069925034600029,0.09292055086598494,0.007010186134799534,0.014069498518551438,0.02117819853156333,0.035545731525177704,0.06704806961614396,0,0,0
NLD,1977,0.023426201198847085,0.07632582758761841,0.09482446098458985,0.22836149375258752,0.6353305317451607,0.0009117647839222975,0.007972933060879761,0.007814300246261174,0.021956212872876524,0.08754949263377787,0.007010206840496913,0.014069535830091962,0.02117833545380554,0.03554567477182813,0.06837241041625175,0,0,0
NLD,1978,0.029913463432537757,0.054040423444309704,0.10852246087265671,0.17565827888368069,0.553599698641408,0.01327606277592741,0.014199932206357957,0.02135484499663165,0.028340746415422835,0.08221977410792647,0.007010143909528033,0.014069493308812353,0.0211783092105291,0.03554565836290813,0.06969816752614144,0,0,0
NLD,1979,0.010932197009093203,0.04117268031709975,0.06556340100895097,0.1399013185200495,0.49418801836907544,0.021438053478998187,0.03499872919870639,0.035942404591394084,0.04308652002316382,0.07821430436154131,0.007010167119804844,0.014069453309672353,0.021178289928002858,0.03554575636532187,0.07102573462146156,0,0,0
NLD,1980,0.030733894757006386,0.04200208075844003,0.07317197189783586,0.1550827107967745,0.4542944126588826,0.018609931262394186,0.040446945443036064,0.05425998440575963,0.06266552869019093,0.0817101932638189,0.007010187407141988,0.01406949711221217,0.02117827022123131,0.03554577448302032,0.07235492533126786,0,0,1
NLD,1981,-0.02330503009450069,0.006712610320272594,0.01771819090783211,0.0727161128914684,0.3478390749766713,-0.00462930403753592,0.013894476194926897,0.03563040019765462,0.05033628167130466,0.06616477069721194,0.0051948947988171845,0.01224149939205943,0.01933748146839953,0.03367904334334093,0.0704219211012258,1,0,1
NLD,1982,-0.025475392327295787,-0.04818671763693971,-0.018933788388472483,0.021459337112117005,0.25472131714256796,-0.014504163906911338,-0.01906632375991202,-0.0008112154721163778,0.034159122215959625,0.05686534004776034,0.005194952969703293,0.010416835002682978,0.01750004637538316,0.03181571577045106,0.06849230162768882,1,1,1
NLD,1983,-0.0012827689731551573,-0.026725482257594524,-0.049407674183791994,-0.009480818546506287,0.16451207606888651,-0.008107686144462556,-0.022494254842628902,-0.027019426135400426,0.01233466605283473,0.04102498611097993,0.005194871489745623,0.010416811572521834,0.01566582061159738,0.029955727941664678,0.06656618237599954,1,1,0
NLD,1984,0.02394686858737849,0.022633381314195233,-0.0034186052817729573,0.0032710572734040433,0.1436300010189573,0.008751720507038652,0.0005730781594810441,-0.01393939776698705,-0.00023860220250504494,0.0428376372820829,0.005194982281081506,0.01041684103616869,0.01566590900514786,0.02809918261276989,0.0646437456773099,0,1,0
